"Survey","Reef","Site","Transect","Length_mm","Genus","Species","Number","Comment","Video","T_ID","Date","Lat","Long","Depth","Temperature","Habitat","Aspect","Benthic_Complexity","Species_name","Biomass Constant A","Biomass Constant B","Max Length (cm)","Trophic Group","Trophic Level","Family","Functional Group"
"Feb_21","Herald","Herald_1","T7",158.131,"Forcipiger","flavissimus",2,NA,"Stereo","Feb_21_Herald_1_T7",2021-02-15,-16.9711,149.12769,40.5,29.1,"slope_terrace","gentle_slope",2,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,"Chaetodontidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","T7",121.899,"Dascyllus","trimaculatus",3,NA,"Stereo","Feb_21_Herald_1_T7",2021-02-15,-16.9711,149.12769,40.5,29.1,"slope_terrace","gentle_slope",2,"Dascyllus trimaculatus",0.02577,3.04325,14,"planktivore",2.8,"Pomacentridae","Omnivore"
"Feb_21","Herald","Herald_1","T7",140.875,"Hemitaurichthys","polylepis",8,NA,"Stereo","Feb_21_Herald_1_T7",2021-02-15,-16.9711,149.12769,40.5,29.1,"slope_terrace","gentle_slope",2,"Hemitaurichthys polylepis",0.02188,3.02,18,"planktivore",3.4,"Chaetodontidae","Planktivore"
"Feb_21","Herald","Herald_1","T7",117.857,"Chaetodon","melannotus",1,NA,"Stereo","Feb_21_Herald_1_T7",2021-02-15,-16.9711,149.12769,40.5,29.1,"slope_terrace","gentle_slope",2,"Chaetodon melannotus",0.029941,3.011927,18,"invertivore-sessile",3.47,"Chaetodontidae","Corallivore"
"Feb_21","Herald","Herald_1","T7",149.206,"Acanthurus","pyroferus",2,NA,"Stereo","Feb_21_Herald_1_T7",2021-02-15,-16.9711,149.12769,40.5,29.1,"slope_terrace","gentle_slope",2,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","T7",299.163,"Naso","lituratus",1,NA,"Stereo","Feb_21_Herald_1_T7",2021-02-15,-16.9711,149.12769,40.5,29.1,"slope_terrace","gentle_slope",2,"Naso lituratus",0.0324,2.94,46,"herbivore-macroalgae",2.32,"Acanthuridae","Browser"
"Feb_21","Herald","Herald_1","T8",138.338,"Acanthurus","thompsoni",7,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64,"Acanthuridae","Planktivore"
"Feb_21","Herald","Herald_1","T8",213.658,"Bodianus","loxozonus",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Bodianus loxozonus",0.01202,3.06,47,"invertivore-mobile",3.55,"Labridae","Benthic invertivore"
"Feb_21","Herald","Herald_1","T8",100.767,"Dascyllus","trimaculatus",3,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Dascyllus trimaculatus",0.02577,3.04325,14,"planktivore",2.8,"Pomacentridae","Omnivore"
"Feb_21","Herald","Herald_1","T8",216.187,"Chlorurus","spilurus",4,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Chlorurus spilurus",0.020118,3.059482,40,"omnivore",2.62,"Labridae (Scarinae)","Excavator"
"Feb_21","Herald","Herald_1","T8",107.251,"Forcipiger","flavissimus",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,"Chaetodontidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","T8",186.646,"Bodianus","loxozonus",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Bodianus loxozonus",0.01202,3.06,47,"invertivore-mobile",3.55,"Labridae","Benthic invertivore"
"Feb_21","Herald","Herald_1","T8",251.421,"Monotaxis","grandoculis",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Monotaxis grandoculis",0.041756,2.851508,60,"invertivore-mobile",3.4,"Lethrinidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","T8",121.665,"Chromis","xanthochira",3,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Chromis xanthochira",0.01778,2.99,14,"planktivore",2.72,"Pomacentridae","Planktivore"
"Feb_21","Herald","Herald_1","T8",139.253,"Pygoplites","diacanthus",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Pygoplites diacanthus",0.0302,2.89,25,"invertivore-sessile",2.69,"Pomacanthidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","T8",118.971,"Chaetodon","mertensii",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Chaetodon mertensii",0.004261,3.800466,12.5,"invertivore-mobile",2.95,"Chaetodontidae","Omnivore"
"Feb_21","Herald","Herald_1","T8",183.365,"Acanthurus","pyroferus",3,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","T8",82.655,"Labroides","dimidiatus",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Labroides dimidiatus",0.006669,3.172365,14,"invertivore-mobile",3.85,"Labridae","Benthic invertivore"
"Feb_21","Herald","Herald_1","T8",126.691,"Hemitaurichthys","polylepis",5,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Hemitaurichthys polylepis",0.02188,3.02,18,"planktivore",3.4,"Chaetodontidae","Planktivore"
"Feb_21","Herald","Herald_1","T8",639.173,"Cephalopholis","leopardus",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Cephalopholis leopardus",0.01259,3.05,24,"piscivore",4.01,"Serranidae","Piscivore"
"Feb_21","Herald","Herald_1","T8",173.994,"Acanthurus","pyroferus",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","T8",149.362,"Ctenochaetus","striatus",3,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,"Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","T8",187.855,"Zanclus","cornutus",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Zanclus cornutus",0.0147,3.36991,23,"invertivore-mobile",2.49,"Zanclidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","T8",209.358,"Monotaxis","grandoculis",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Monotaxis grandoculis",0.041756,2.851508,60,"invertivore-mobile",3.4,"Lethrinidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","T8",218.724,"Acanthurus","blochii",5,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Acanthurus blochii",0.014365,3.073704,45,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","T8",123.93,"Genicanthus","melanospilos",3,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Genicanthus melanospilos",0.0302,2.89,18,"planktivore",3.4,"Pomacanthidae","Omnivore"
"Feb_21","Herald","Herald_1","T8",59.173,"Labroides","dimidiatus",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Labroides dimidiatus",0.006669,3.172365,14,"invertivore-mobile",3.85,"Labridae","Benthic invertivore"
"Feb_21","Herald","Herald_1","T8",162.174,"Acanthurus","pyroferus",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","T8",176.998,"Acanthurus","thompsoni",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64,"Acanthuridae","Planktivore"
"Feb_21","Herald","Herald_1","T8",225.847,"Acanthurus","pyroferus",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","T8",109.445,"Genicanthus","melanospilos",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Genicanthus melanospilos",0.0302,2.89,18,"planktivore",3.4,"Pomacanthidae","Omnivore"
"Feb_21","Herald","Herald_1","T8",100.564,"Acanthurus","pyroferus",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","T8",169.684,"Chaetodon","flavirostris",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Chaetodon flavirostris",0.024326,3.125471,20,"invertivore-sessile",2.98,"Chaetodontidae","Corallivore"
"Feb_21","Herald","Herald_1","T8",204.103,"Bodianus","loxozonus",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Bodianus loxozonus",0.01202,3.06,47,"invertivore-mobile",3.55,"Labridae","Benthic invertivore"
"Feb_21","Herald","Herald_1","T8",147.352,"Pterocaesio","tile",22,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Pterocaesio tile",0.013,3.268,30,"planktivore",3.33,"Caesionidae","Planktivore"
"Feb_21","Herald","Herald_1","T8",304.923,"Acanthurus","dussumieri",2,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Acanthurus dussumieri",0.037995,2.83451,54,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","T8",147.27,"Forcipiger","flavissimus",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,"Chaetodontidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","T8",116.108,"Forcipiger","flavissimus",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,"Chaetodontidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","T8",141.694,"Acanthurus","pyroferus",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","T8",102.979,"Dascyllus","trimaculatus",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Dascyllus trimaculatus",0.02577,3.04325,14,"planktivore",2.8,"Pomacentridae","Omnivore"
"Feb_21","Herald","Herald_1","T8",134.816,"Chromis","xanthochira",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Chromis xanthochira",0.01778,2.99,14,"planktivore",2.72,"Pomacentridae","Planktivore"
"Feb_21","Herald","Herald_1","T8",720.596,"Caranx","ignobilis",1,NA,"Stereo","Feb_21_Herald_1_T8",2021-02-15,-16.9711,149.12769,40.4,29.2,"slope_terrace","gentle_slope",2,"Caranx ignobilis",0.012104,2.993242,170,"piscivore",4.48,"Carangidae","Piscivore"
"Feb_21","Herald","Herald_1","T9",261.374,"Parupeneus","multifasciatus",4,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,"Mullidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","T9",260.572,"Monotaxis","grandoculis",1,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Monotaxis grandoculis",0.041756,2.851508,60,"invertivore-mobile",3.4,"Lethrinidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","T9",233.381,"Acanthurus","thompsoni",1,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64,"Acanthuridae","Planktivore"
"Feb_21","Herald","Herald_1","T9",181.711,"Acanthurus","thompsoni",12,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64,"Acanthuridae","Planktivore"
"Feb_21","Herald","Herald_1","T9",241.339,"Pterocaesio","tile",12,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Pterocaesio tile",0.013,3.268,30,"planktivore",3.33,"Caesionidae","Planktivore"
"Feb_21","Herald","Herald_1","T9",312.527,"Acanthurus","dussumieri",9,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Acanthurus dussumieri",0.037995,2.83451,54,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","T9",487.475,"Lutjanus","bohar",1,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Lutjanus bohar",0.013464,3.055209,90,"piscivore",4.27,"Lutjanidae","Piscivore"
"Feb_21","Herald","Herald_1","T9",210.137,"Ctenochaetus","striatus",3,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,"Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","T9",381.071,"Naso","lituratus",2,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Naso lituratus",0.0324,2.94,46,"herbivore-macroalgae",2.32,"Acanthuridae","Browser"
"Feb_21","Herald","Herald_1","T9",199.1,"Parupeneus","crassilabris",1,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Parupeneus crassilabris",0.00576,3.313934,38,"invertivore-mobile",3.45,"Mullidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","T9",462.396,"Lutjanus","bohar",2,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Lutjanus bohar",0.013464,3.055209,90,"piscivore",4.27,"Lutjanidae","Piscivore"
"Feb_21","Herald","Herald_1","T9",210.407,"Ctenochaetus","striatus",2,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,"Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","T9",244.715,"Naso","lituratus",1,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Naso lituratus",0.0324,2.94,46,"herbivore-macroalgae",2.32,"Acanthuridae","Browser"
"Feb_21","Herald","Herald_1","T9",317.194,"Scarus","longipinnis",1,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Scarus longipinnis",0.01445,3.04,40,"herbivore-detritivore",2,"Labridae (Scarinae)","Scraper"
"Feb_21","Herald","Herald_1","T9",234.947,"Oxycheilinus","unifasciatus",1,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Oxycheilinus unifasciatus",0.0166,2.95,46,"piscivore",4.06,"Labridae","Carnivore"
"Feb_21","Herald","Herald_1","T9",269.05,"Scarus","longipinnis",1,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Scarus longipinnis",0.01445,3.04,40,"herbivore-detritivore",2,"Labridae (Scarinae)","Scraper"
"Feb_21","Herald","Herald_1","T9",376.035,"Balistoides","conspicillum",1,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Balistoides conspicillum",0.0257,2.94,50,"invertivore-mobile",3.31,"Balistidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","T9",296.216,"Naso","caesius",2,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Naso caesius",0.01995,3,45.6,"planktivore",2.58,"Acanthuridae","Planktivore"
"Feb_21","Herald","Herald_1","T9",302.542,"Scarus","oviceps",1,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Scarus oviceps",0.0144,3.14,35,"herbivore-detritivore",2,"Labridae (Scarinae)","Scraper"
"Feb_21","Herald","Herald_1","T9",215.667,"Acanthurus","olivaceus",2,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Acanthurus olivaceus",0.01897,3.055,35,"herbivore-detritivore",2.26,"Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","T9",196.545,"Acanthurus","thompsoni",4,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64,"Acanthuridae","Planktivore"
"Feb_21","Herald","Herald_1","T9",115.808,"Genicanthus","watanabei",1,NA,"Stereo","Feb_21_Herald_1_T9",2021-02-15,-16.9711,149.12769,37.1,29.3,"slope_terrace","gentle_slope",3,"Genicanthus watanabei",0.0302,2.89,15,"planktivore",3.4,"Pomacanthidae","Omnivore"
"Feb_21","Herald","Herald_1","T1",4.5,"Dascyllus","reticulatus",6,NA,"Stereo","Feb_21_Herald_1_T1",2021-02-15,-16.9711,149.12769,34.3,29.9,"passage","flat",3,"Dascyllus reticulatus",0.035245,2.943364,9,"omnivore",3.13,"Pomacentridae","Planktivore"
"Feb_21","Herald","Herald_1","T1",127.638401574803,"Chromis","iomelas",8,NA,"Stereo","Feb_21_Herald_1_T1",2021-02-15,-16.9711,149.12769,34.3,29.9,"passage","flat",3,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Feb_21","Herald","Herald_1","T1",7,"Amblyglyphidodon","aureus",1,NA,"Stereo","Feb_21_Herald_1_T1",2021-02-15,-16.9711,149.12769,34.3,29.9,"passage","flat",3,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68,"Pomacentridae","Planktivore"
"Feb_21","Herald","Herald_1","T1",41,"Aprion","virescens",1,NA,"Stereo","Feb_21_Herald_1_T1",2021-02-15,-16.9711,149.12769,34.3,29.9,"passage","flat",3,"Aprion virescens",0.012092,3.021243,112,"piscivore",4.28,"Lutjanidae","Piscivore"
"Feb_21","Herald","Herald_1","T1",17.3,"Caesio","lunaris",12,NA,"Stereo","Feb_21_Herald_1_T1",2021-02-15,-16.9711,149.12769,34.3,29.9,"passage","flat",3,"Caesio lunaris",0.0363,2.972,40,"planktivore",3.4,"Caesionidae","Planktivore"
"Feb_21","Herald","Herald_1","T1",17.3,"Seriola","dumerili",1,NA,"Stereo","Feb_21_Herald_1_T1",2021-02-15,-16.9711,149.12769,34.3,29.9,"passage","flat",3,"Seriola dumerili",0.019782,2.885519,190,"piscivore",4.5,"Carangidae","Piscivore"
"Feb_21","Herald","Herald_1","T1",127.638401574803,"Chromis","iomelas",1,NA,"Stereo","Feb_21_Herald_1_T1",2021-02-15,-16.9711,149.12769,34.3,29.9,"passage","flat",3,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Feb_21","Herald","Herald_1","T4",16.7,"Thalassoma","lunare",1,NA,"Stereo","Feb_21_Herald_1_T4",2021-02-15,-16.9711,149.12769,43.5,29.2,"slope_terrace","gentle_slope",2,"Thalassoma lunare",0.0183,2.862,45,"invertivore-mobile",3.5,"Labridae","Carnivore"
"Feb_21","Herald","Herald_1","T4",14.8,"Choerodon","jordani",2,NA,"Stereo","Feb_21_Herald_1_T4",2021-02-15,-16.9711,149.12769,43.5,29.2,"slope_terrace","gentle_slope",2,"Choerodon jordani",0.01259,3.05,17,"invertivore-mobile",3.5,"Labridae","Carnivore"
"Feb_21","Herald","Herald_1","T4",17.3,"Acanthurus","pyroferus",3,NA,"Stereo","Feb_21_Herald_1_T4",2021-02-15,-16.9711,149.12769,43.5,29.2,"slope_terrace","gentle_slope",2,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","T5",133.809888888889,"Chaetodon","mertensii",1,NA,"Stereo","Feb_21_Herald_1_T5",2021-02-15,-16.9711,149.12769,43.8,29,"slope_terrace","gentle_slope",2,"Chaetodon mertensii",0.004261,3.800466,12.5,"invertivore-mobile",2.95,"Chaetodontidae","Omnivore"
"Feb_21","Herald","Herald_1","T5",166.703852631579,"Acanthurus","pyroferus",1,NA,"Stereo","Feb_21_Herald_1_T5",2021-02-15,-16.9711,149.12769,43.8,29,"slope_terrace","gentle_slope",2,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","T6",133.809888888889,"Chaetodon","mertensii",1,NA,"Stereo","Feb_21_Herald_1_T6",2021-02-15,-16.9711,149.12769,41.7,29.1,"slope_terrace","gentle_slope",2,"Chaetodon mertensii",0.004261,3.800466,12.5,"invertivore-mobile",2.95,"Chaetodontidae","Omnivore"
"Feb_21","Herald","Herald_1","T6",7.8,"Dascyllus","trimaculatus",2,NA,"Stereo","Feb_21_Herald_1_T6",2021-02-15,-16.9711,149.12769,41.7,29.1,"slope_terrace","gentle_slope",2,"Dascyllus trimaculatus",0.02577,3.04325,14,"planktivore",2.8,"Pomacentridae","Omnivore"
"Feb_21","Herald","Herald_1","T6",8.1,"Chromis","margaritifer",3,NA,"Stereo","Feb_21_Herald_1_T6",2021-02-15,-16.9711,149.12769,41.7,29.1,"slope_terrace","gentle_slope",2,"Chromis margaritifer",0.01778,2.99,9,"omnivore",2.95,"Pomacentridae","Planktivore"
"Feb_21","Herald","Herald_1","T6",11.3,"Centropyge","flavissima",2,NA,"Stereo","Feb_21_Herald_1_T6",2021-02-15,-16.9711,149.12769,41.7,29.1,"slope_terrace","gentle_slope",2,"Centropyge flavissima",0.0302,2.89,14,"herbivore-detritivore",2.75,"Pomacanthidae","Grazer"
"Feb_21","Herald","Herald_1","T7",50,"Caranx","melampygus",5,NA,"Stereo","Feb_21_Herald_1_T7",2021-02-15,-16.9711,149.12769,40.5,29.1,"slope_terrace","gentle_slope",2,"Caranx melampygus",0.017067,2.943245,117,"piscivore",4.28,"Carangidae","Piscivore"
"Feb_21","Herald","Herald_1","T7",16.3,"Ctenochaetus","striatus",3,NA,"Stereo","Feb_21_Herald_1_T7",2021-02-15,-16.9711,149.12769,40.5,29.1,"slope_terrace","gentle_slope",2,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,"Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","T7",16.3,"Forcipiger","flavissimus",1,NA,"Stereo","Feb_21_Herald_1_T7",2021-02-15,-16.9711,149.12769,40.5,29.1,"slope_terrace","gentle_slope",2,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,"Chaetodontidae","Benthic invertivore"
