"Survey","Reef","Site","Drop","Frame","Depth","Comment","Genus","Species","Code","MaxN","Species_name","T_ID","Date","Lat","Long","Habitat","Aspect","Benthic_Complexity","Biomass Constant A","Biomass Constant B","Biomass Constant C","Max Length (cm)","Max Length Type","Trophic Level","Vulnerability","Regions","Climate Score","Trophic Group","Functional Group","Group Size","Family","Functional Group.X"
"Feb_21","Herald","Herald_1","D1",22117,42,NA,"Carcharhinus","albimarginatus",37018027,1,"Carcharhinus albimarginatus","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA,0.00437,3.1,1,300,"total length",4.48,75.92,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","small group","Carcharhinidae","Piscivore"
"Feb_21","Herald","Herald_1","D1",17014,42,NA,"Carcharhinus","amblyrhynchos",37018030,1,"Carcharhinus amblyrhynchos","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA,0.005055,3.21133,1,255,"total length",4.5,84.96,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Carcharhinidae","Piscivore"
"Feb_21","Herald","Herald_1","D1",33438,42,NA,"Cheilinus","undulatus",37384038,1,"Cheilinus undulatus","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA,0.017807,3.018029,1,229,"standard length",3.99,73.88,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary","Labridae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D1",39218,42,NA,"Choerodon","jordani",37384077,3,"Choerodon jordani","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA,0.01259,3.05,1,17,"total length",3.5,25.85,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Labridae","Carnivore"
"Feb_21","Herald","Herald_1","D1",45169,42,"longipes","Hologymnosus","longipes",NA,4,"Hologymnosus longipes","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA,0.0049,3.11,1,40,"total length",4,38,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Labridae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D1",44325,42,"euanus","Gymnocranius","euanus",NA,4,"Gymnocranius euanus","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA,0.019829,2.926623,1,45,"total length",3.8,40.48,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA,"Lethrinidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D1",60587,42,NA,"Lethrinus","olivaceus",37351004,1,"Lethrinus olivaceus","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA,0.025937,2.829751,1,100,"total length",4.2,39.66,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","large group","Lethrinidae","Carnivore"
"Feb_21","Herald","Herald_1","D1",17856,42,NA,"Lethrinus","rubrioperculatus",37351012,4,"Lethrinus rubrioperculatus","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA,0.01279,3.039657,1,50,"total length",3.83,39.56,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Lethrinidae","Carnivore"
"Feb_21","Herald","Herald_1","D1",56917,42,NA,"Aprion","virescens",37346027,1,"Aprion virescens","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA,0.012092,3.021243,1,112,"total length",4.28,61.35,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Lutjanidae","Piscivore"
"Feb_21","Herald","Herald_1","D1",53058,42,NA,"Lutjanus","bohar",37346029,3,"Lutjanus bohar","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Lutjanidae","Piscivore"
"Feb_21","Herald","Herald_1","D1",14136,42,NA,"Malacanthus","brevirostris",37331009,1,"Malacanthus brevirostris","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA,0.00537,3.03,1,32,"total length",3.5,33.47,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair","Malacanthidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D1",38358,42,NA,"Sphyraena","barracuda",37382008,1,"Sphyraena barracuda","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA,0.020464,2.890473,1,200,"total length",4.5,78.57,"Central Indo-Pacific,Eastern Indo-Pacific,Tropical Atlantic,Tropical Eastern Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","solitary","Sphyraenidae","Piscivore"
"Feb_21","Herald","Herald_1","D1",43950,42,"longipes","Hologymnosus","longipes",NA,3,"Hologymnosus longipes","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA,0.0049,3.11,1,40,"total length",4,38,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Labridae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D2",42150,52,NA,"Naso","tonganus",37437047,1,"Naso tonganus","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA,0.05795,2.806,0.918274,60,"standard length",2,50.92,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-macroalgae","browser","medium group","Acanthuridae","Browser"
"Feb_21","Herald","Herald_1","D2",35828,52,NA,"Abalistes","stellatus",37465011,2,"Abalistes stellatus","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA,0.045615,2.729864,1,60,"total length",3.4,44.84,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D2",11733,52,NA,"Carangoides","orthogrammus",37337057,1,"Carangoides orthogrammus","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA,0.011985,3.009928,1,75,"total length",4.48,37.95,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","small group","Carangidae","Piscivore"
"Feb_21","Herald","Herald_1","D2",58213,52,NA,"Carcharhinus","amblyrhynchos",37018030,1,"Carcharhinus amblyrhynchos","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA,0.005055,3.21133,1,255,"total length",4.5,84.96,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Carcharhinidae","Piscivore"
"Feb_21","Herald","Herald_1","D2",4787,52,NA,"Iniistius","pavo",37384177,1,"Iniistius pavo","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA,0.01122,3.04,1,42,"total length",3.54,40.08,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Labridae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D2",3126,52,"euanus","Gymnocranius","euanus",NA,5,"Gymnocranius euanus","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA,0.019829,2.926623,1,45,"total length",3.8,40.48,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA,"Lethrinidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D2",22859,52,NA,"Gymnocranius","grandoculis",37351005,1,"Gymnocranius grandoculis","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA,0.026616,2.878493,1,80,"total length",3.98,41.78,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Lethrinidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D2",50069,52,NA,"Lethrinus","olivaceus",37351004,1,"Lethrinus olivaceus","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA,0.025937,2.829751,1,100,"total length",4.2,39.66,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","large group","Lethrinidae","Carnivore"
"Feb_21","Herald","Herald_1","D2",4144,52,NA,"Lethrinus","rubrioperculatus",37351012,3,"Lethrinus rubrioperculatus","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA,0.01279,3.039657,1,50,"total length",3.83,39.56,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Lethrinidae","Carnivore"
"Feb_21","Herald","Herald_1","D2",16921,52,NA,"Lutjanus","bohar",37346029,1,"Lutjanus bohar","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Lutjanidae","Piscivore"
"Feb_21","Herald","Herald_1","D2",5905,52,"pfluegeri","Mulloidichthys","pfluegeri",NA,4,"Mulloidichthys pfluegeri","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA,0.01023,3.09,1,40,"standard length",3.88,45.16,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Mullidae","Carnivore"
"Feb_21","Herald","Herald_1","D3",55293,71,NA,"Acanthurus","dussumieri",37437008,1,"Acanthurus dussumieri","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.037995,2.83451,1,54,"total length",2,36.1,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","small group","Acanthuridae","Grazer"
"Feb_21","Herald","Herald_1","D3",51241,71,NA,"Acanthurus","mata",37437011,7,"Acanthurus mata","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.01906,2.976475,1,50,"total length",2.53,39.45,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","large group","Acanthuridae","Planktivore"
"Feb_21","Herald","Herald_1","D3",16443,71,NA,"Naso","lopezi",37437030,7,"Naso lopezi","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.01995,3,1,60,"standard length",2.89,50.92,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group","Acanthuridae","Planktivore"
"Feb_21","Herald","Herald_1","D3",42253,71,NA,"Abalistes","stellatus",37465011,2,"Abalistes stellatus","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.045615,2.729864,1,60,"total length",3.4,44.84,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D3",26916,71,NA,"Odonus","niger",37465061,20,"Odonus niger","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.0438,2.91,0.751,50,"total length",3.22,39.31,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","large group","Balistidae","Planktivore"
"Feb_21","Herald","Herald_1","D3",22231,71,NA,"Sufflamen","fraenatum",37465014,1,"Sufflamen fraenatum","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.02972,2.957254,1,38,"total length",3.7,34.41,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D3",33006,71,NA,"Carangoides","orthogrammus",37337057,1,"Carangoides orthogrammus","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.011985,3.009928,1,75,"total length",4.48,37.95,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","small group","Carangidae","Piscivore"
"Feb_21","Herald","Herald_1","D3",24012,71,NA,"Caranx","melampygus",37337050,2,"Caranx melampygus","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.017067,2.943245,1,117,"fork length",4.28,50.49,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Carangidae","Piscivore"
"Feb_21","Herald","Herald_1","D3",18759,71,NA,"Carcharhinus","albimarginatus",37018027,1,"Carcharhinus albimarginatus","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.00437,3.1,1,300,"total length",4.48,75.92,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","small group","Carcharhinidae","Piscivore"
"Feb_21","Herald","Herald_1","D3",27243,71,NA,"Carcharhinus","amblyrhynchos",37018030,2,"Carcharhinus amblyrhynchos","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.005055,3.21133,1,255,"total length",4.5,84.96,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Carcharhinidae","Piscivore"
"Feb_21","Herald","Herald_1","D3",45369,71,NA,"Heniochus","acuminatus",37365011,2,"Heniochus acuminatus","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.025869,3.083976,1,25,"total length",3.45,19.54,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair","Chaetodontidae","Planktivore"
"Feb_21","Herald","Herald_1","D3",57963,71,NA,"Choerodon","jordani",37384077,2,"Choerodon jordani","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.01259,3.05,1,17,"total length",3.5,25.85,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Labridae","Carnivore"
"Feb_21","Herald","Herald_1","D3",41767,71,"euanus","Gymnocranius","euanus",NA,5,"Gymnocranius euanus","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.019829,2.926623,1,45,"total length",3.8,40.48,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA,"Lethrinidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D3",25005,71,NA,"Lethrinus","rubrioperculatus",37351012,3,"Lethrinus rubrioperculatus","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.01279,3.039657,1,50,"total length",3.83,39.56,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Lethrinidae","Carnivore"
"Feb_21","Herald","Herald_1","D3",9022,71,NA,"Lutjanus","bohar",37346029,2,"Lutjanus bohar","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Lutjanidae","Piscivore"
"Feb_21","Herald","Herald_1","D3",23764,71,NA,"Pristipomoides","filamentosus",37346032,6,"Pristipomoides filamentosus","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.01072,2.93,NA,100,"total length",4.2,NA,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific","piscivore","piscivore",NA,NA,"Lutjanidae","Carnivore"
"Feb_21","Herald","Herald_1","D3",16773,71,"pfluegeri","Mulloidichthys","pfluegeri",NA,4,"Mulloidichthys pfluegeri","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.01023,3.09,1,40,"standard length",3.88,45.16,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Mullidae","Carnivore"
"Feb_21","Herald","Herald_1","D3",33858,71,NA,"Gymnosarda","unicolor",37441029,1,"Gymnosarda unicolor","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA,0.00788,3.065,1,247.98,"fork length",4.5,72.67,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore",NA,"Scombridae","Piscivore"
"Feb_21","Herald","Herald_1","D4",36078,81,NA,"Abalistes","stellatus",37465011,1,"Abalistes stellatus","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA,0.045615,2.729864,1,60,"total length",3.4,44.84,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D4",17782,81,NA,"Balistoides","viridescens",37465048,1,"Balistoides viridescens","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA,0.02442,3.01828,1,75,"total length",3.33,54.36,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D4",15199,81,NA,"Pseudobalistes","flavimarginatus",37465071,1,"Pseudobalistes flavimarginatus","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA,0.0257,2.94,1,60,"total length",2.78,29.47,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA,"Balistidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D4",2792,81,NA,"Pseudobalistes","fuscus",37465027,1,"Pseudobalistes fuscus","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA,0.141203,2.627546,1,55,"total length",3.13,43.14,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA,"Balistidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D4",11214,81,NA,"Sufflamen","fraenatum",37465014,1,"Sufflamen fraenatum","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA,0.02972,2.957254,1,38,"total length",3.7,34.41,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D4",53477,81,NA,"Carangoides","orthogrammus",37337057,1,"Carangoides orthogrammus","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA,0.011985,3.009928,1,75,"total length",4.48,37.95,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","small group","Carangidae","Piscivore"
"Feb_21","Herald","Herald_1","D4",36689,81,NA,"Seriola","rivoliana",37337052,1,"Seriola rivoliana","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA,0.00704,3.101803,1,160,"fork length",4.5,73.55,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","small group","Carangidae","Piscivore"
"Feb_21","Herald","Herald_1","D4",21685,81,NA,"Carcharhinus","albimarginatus",37018027,1,"Carcharhinus albimarginatus","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA,0.00437,3.1,1,300,"total length",4.48,75.92,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","small group","Carcharhinidae","Piscivore"
"Feb_21","Herald","Herald_1","D4",4870,81,NA,"Halichoeres","hartzfeldii",NA,2,"Halichoeres hartzfeldii","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA,0.0049,3.11,1,18,"total length",3.5,27.03,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group","Labridae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D4",31947,81,"euanus","Gymnocranius","euanus",NA,2,"Gymnocranius euanus","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA,0.019829,2.926623,1,45,"total length",3.8,40.48,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA,"Lethrinidae","Benthic invertivore"
"Feb_21","Herald","Herald_1","D4",14935,81,NA,"Lethrinus","olivaceus",37351004,1,"Lethrinus olivaceus","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA,0.025937,2.829751,1,100,"total length",4.2,39.66,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","large group","Lethrinidae","Carnivore"
"Feb_21","Herald","Herald_1","D4",3741,81,NA,"Lethrinus","rubrioperculatus",37351012,4,"Lethrinus rubrioperculatus","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA,0.01279,3.039657,1,50,"total length",3.83,39.56,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Lethrinidae","Carnivore"
"Feb_21","Herald","Herald_1","D4",42874,81,NA,"Aprion","virescens",37346027,1,"Aprion virescens","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA,0.012092,3.021243,1,112,"total length",4.28,61.35,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Lutjanidae","Piscivore"
