"Survey","Reef","Site","Drop","Frame","Depth","Comment","Family","Genus","Species","Code","MaxN","Species_name","T_ID","Date","Lat","Long","Habitat","Aspect","Benthic_Complexity","Biomass Constant A","Biomass Constant B","Biomass Constant C","Max Length (cm)","Max Length Type","Trophic Level","Vulnerability","Regions","Climate Score","Trophic Group","Functional Group","Group Size"
"Feb_21","Chilcott","Chilcott_1","D5",32883,34,NA,"Lutjanidae","Aprion","virescens",37346027,1,"Aprion virescens","Feb_21_Chilcott_1_D5","13/02/2021",16.93662,150.01894,"outer_reef",NA,NA,0.012092,3.021243,1,112,"total length",4.28,61.35,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group"
"Feb_21","Chilcott","Chilcott_1","D5",23968,34,NA,"Lutjanidae","Lutjanus","bohar",37346029,2,"Lutjanus bohar","Feb_21_Chilcott_1_D5","13/02/2021",16.93662,150.01894,"outer_reef",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
"Feb_21","Chilcott","Chilcott_1","D5",19589,34,"alternans","Monacanthidae","Pervagor","alternans",NA,2,"Pervagor alternans","Feb_21_Chilcott_1_D5","13/02/2021",16.93662,150.01894,"outer_reef",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feb_21","Chilcott","Chilcott_1","D5",60946,34,NA,"Mullidae","Parupeneus","multifasciatus",37355026,2,"Parupeneus multifasciatus","Feb_21_Chilcott_1_D5","13/02/2021",16.93662,150.01894,"outer_reef",NA,NA,0.01136,3.211,0.933,35,"total length",3.61,21.22,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group"
"Feb_21","Chilcott","Chilcott_1","D5",13388,34,NA,"Mullidae","Parupeneus","pleurostigma",37355027,1,"Parupeneus pleurostigma","Feb_21_Chilcott_1_D5","13/02/2021",16.93662,150.01894,"outer_reef",NA,NA,0.01202,3.09,1,33,"total length",3.4,30.4,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group"
"Feb_21","Chilcott","Chilcott_1","D5",38268,34,"aureofasciatus","Nemipteridae","Pentapodus","aureofasciatus",NA,40,"Pentapodus aureofasciatus","Feb_21_Chilcott_1_D5","13/02/2021",16.93662,150.01894,"outer_reef",NA,NA,0.01514,2.97,1,25,"total length",3.5,24.26,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group"
"Feb_21","Chilcott","Chilcott_1","D5",18387,34,"bicolor","Pomacanthidae","Centropyge","bicolor",NA,1,"Centropyge bicolor","Feb_21_Chilcott_1_D5","13/02/2021",16.93662,150.01894,"outer_reef",NA,NA,0.0302,2.89,1,15,"total length",2.97,23.01,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","pair"
"Feb_21","Chilcott","Chilcott_1","D5",22069,34,NA,"Pomacanthidae","Centropyge","bispinosa",37365023,3,"Centropyge bispinosa","Feb_21_Chilcott_1_D5","13/02/2021",16.93662,150.01894,"outer_reef",NA,NA,0.111214,2.360317,1,10,"total length",2.75,15.39,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","pair"
"Feb_21","Chilcott","Chilcott_1","D5",10905,34,"heraldi","Pomacanthidae","Centropyge","heraldi",NA,2,"Centropyge heraldi","Feb_21_Chilcott_1_D5","13/02/2021",16.93662,150.01894,"outer_reef",NA,NA,0.0302,2.89,1,12,"total length",2.83,19.04,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","pair"
"Feb_21","Chilcott","Chilcott_1","D5",10476,34,"watanabei","Pomacanthidae","Genicanthus","watanabei",NA,7,"Genicanthus watanabei","Feb_21_Chilcott_1_D5","13/02/2021",16.93662,150.01894,"outer_reef",NA,NA,0.0302,2.89,1,15,"total length",3.4,23.01,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","small group"
"Feb_21","Chilcott","Chilcott_1","D5",20445,34,NA,"Pomacentridae","Pomacentrus","vaiuli",37372126,3,"Pomacentrus vaiuli","Feb_21_Chilcott_1_D5","13/02/2021",16.93662,150.01894,"outer_reef",NA,NA,0.054386,2.703269,0.944,10,"fork length",3.13,23.43,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore",NA
"Feb_21","Chilcott","Chilcott_1","D5",8657,34,"longipinnis","Scaridae","Scarus","longipinnis",NA,2,"Scarus longipinnis","Feb_21_Chilcott_1_D5","13/02/2021",16.93662,150.01894,"outer_reef",NA,NA,0.01445,3.04,1,40,"total length",2,30.24,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","scraper",NA
"Feb_21","Flinders","Flinders_N1","D1",1446,61,NA,"Carangidae","Carangoides","ferdau",37337068,1,"Carangoides ferdau","Feb_21_Flinders_N1_D1","18/02/2021",17.71664,148.43535,"outer_reef",NA,NA,0.025497,2.83241,1,70,"total length",3.98,43.95,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
"Feb_21","Flinders","Flinders_N1","D1",39189,61,NA,"Carcharhinidae","Carcharhinus","albimarginatus",37018027,1,"Carcharhinus albimarginatus","Feb_21_Flinders_N1_D1","18/02/2021",17.71664,148.43535,"outer_reef",NA,NA,0.00437,3.1,1,300,"total length",4.48,75.92,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","small group"
"Feb_21","Flinders","Flinders_N1","D1",62634,61,NA,"Lethrinidae","Lethrinus","rubrioperculatus",37351012,2,"Lethrinus rubrioperculatus","Feb_21_Flinders_N1_D1","18/02/2021",17.71664,148.43535,"outer_reef",NA,NA,0.01279,3.039657,1,50,"total length",3.83,39.56,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group"
"Feb_21","Flinders","Flinders_N1","D1",47020,61,"pfluegeri","Mullidae","Mulloidichthys","pfluegeri",NA,7,"Mulloidichthys pfluegeri","Feb_21_Flinders_N1_D1","18/02/2021",17.71664,148.43535,"outer_reef",NA,NA,0.01023,3.09,1,40,"standard length",3.88,45.16,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group"
"Feb_21","Flinders","Flinders_N1","D1",44080,61,NA,"Scombridae","Gymnosarda","unicolor",37441029,1,"Gymnosarda unicolor","Feb_21_Flinders_N1_D1","18/02/2021",17.71664,148.43535,"outer_reef",NA,NA,0.00788,3.065,1,247.98,"fork length",4.5,72.67,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore",NA
"Feb_21","Flinders","Flinders_N1","D2",27841,35,NA,"Acanthuridae","Acanthurus","dussumieri",37437008,2,"Acanthurus dussumieri","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.037995,2.83451,1,54,"total length",2,36.1,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","small group"
"Feb_21","Flinders","Flinders_N1","D2",27647,35,NA,"Acanthuridae","Ctenochaetus","striatus",37437022,2,"Ctenochaetus striatus","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.01569,3.058599,1,26,"total length",2,18.05,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","detritivore","medium group"
"Feb_21","Flinders","Flinders_N1","D2",47905,35,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos",37018030,1,"Carcharhinus amblyrhynchos","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.005055,3.21133,1,255,"total length",4.5,84.96,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
"Feb_21","Flinders","Flinders_N1","D2",31522,35,NA,"Chaetodontidae","Chaetodon","kleinii",37365040,2,"Chaetodon kleinii","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.0449,3.036,0.827,15,"total length",3.18,11.53,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","corallivore","pair"
"Feb_21","Flinders","Flinders_N1","D2",10110,35,NA,"Labridae","Anampses","neoguinaicus",37384050,1,"Anampses neoguinaicus","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.01,3.06,1,20,"standard length",3.5,34.69,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group"
"Feb_21","Flinders","Flinders_N1","D2",46291,35,NA,"Labridae","Cheilinus","undulatus",37384038,1,"Cheilinus undulatus","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.017807,3.018029,1,229,"standard length",3.99,73.88,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary"
"Feb_21","Flinders","Flinders_N1","D2",62101,35,"lineatus","Labridae","Cirrhilabrus","lineatus",NA,3,"Cirrhilabrus lineatus","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.0166,2.95,1,12,"total length",3.4,21,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group"
"Feb_21","Flinders","Flinders_N1","D2",39747,35,NA,"Labridae","Cirrhilabrus","punctatus",37384083,2,"Cirrhilabrus punctatus","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.0166,2.95,1,13,"total length",3.4,22.77,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group"
"Feb_21","Flinders","Flinders_N1","D2",16746,35,NA,"Labridae","Halichoeres","biocellatus",37384107,2,"Halichoeres biocellatus","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.01,3.08,1,12,"total length",3.4,21.39,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group"
"Feb_21","Flinders","Flinders_N1","D2",36757,35,NA,"Labridae","Labropsis","australis",37384132,1,"Labropsis australis","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.00977,3.05,1,10.5,"total length",3.86,18.58,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-sessile","corallivore","pair"
"Feb_21","Flinders","Flinders_N1","D2",31892,35,"nigromarginatus","Labridae","Oxycheilinus","nigromarginatus",NA,2,"Oxycheilinus nigromarginatus","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.0166,2.95,1,11.3,"standard length",3.7,24,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary"
"Feb_21","Flinders","Flinders_N1","D2",32432,35,NA,"Labridae","Oxycheilinus","orientalis",37384030,1,"Oxycheilinus orientalis","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.0166,2.95,1,20,"total length",3.8,28.6,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","solitary"
"Feb_21","Flinders","Flinders_N1","D2",25252,35,NA,"Labridae","Oxycheilinus","unifasciatus",37384068,1,"Oxycheilinus unifasciatus","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.0166,2.95,1,46,"total length",4.06,44,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","solitary"
"Feb_21","Flinders","Flinders_N1","D2",45487,35,NA,"Labridae","Pseudocheilinus","evanidus",37384142,3,"Pseudocheilinus evanidus","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.01622,2.96,1,9,"total length",3.5,15.39,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary"
"Feb_21","Flinders","Flinders_N1","D2",17399,35,NA,"Labridae","Pseudocoris","yamashiroi",37384145,8,"Pseudocoris yamashiroi","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.0049,3.11,1,16,"total length",3.4,24.91,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group"
"Feb_21","Flinders","Flinders_N1","D2",44826,35,"euanus","Lethrinidae","Gymnocranius","euanus",NA,4,"Gymnocranius euanus","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.019829,2.926623,1,45,"total length",3.8,40.48,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA
"Feb_21","Flinders","Flinders_N1","D2",36606,35,NA,"Lutjanidae","Lutjanus","bohar",37346029,1,"Lutjanus bohar","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
"Feb_21","Flinders","Flinders_N1","D2",11076,35,NA,"Mullidae","Parupeneus","multifasciatus",37355026,1,"Parupeneus multifasciatus","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.01136,3.211,0.933,35,"total length",3.61,21.22,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group"
"Feb_21","Flinders","Flinders_N1","D2",12860,35,NA,"Mullidae","Parupeneus","pleurostigma",37355027,1,"Parupeneus pleurostigma","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.01202,3.09,1,33,"total length",3.4,30.4,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group"
"Feb_21","Flinders","Flinders_N1","D2",25184,35,NA,"Muraenidae","Gymnothorax","javanicus",37060039,1,"Gymnothorax javanicus","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.00095,3.1,1,300,"total length",3.87,85.41,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA
"Feb_21","Flinders","Flinders_N1","D2",11076,35,"bicolor","Pomacanthidae","Centropyge","bicolor",NA,2,"Centropyge bicolor","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.0302,2.89,1,15,"total length",2.97,23.01,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","pair"
"Feb_21","Flinders","Flinders_N1","D2",23197,35,"heraldi","Pomacanthidae","Centropyge","heraldi",NA,1,"Centropyge heraldi","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.0302,2.89,1,12,"total length",2.83,19.04,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","pair"
"Feb_21","Flinders","Flinders_N1","D2",58836,35,"watanabei","Pomacanthidae","Genicanthus","watanabei",NA,2,"Genicanthus watanabei","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.0302,2.89,1,15,"total length",3.4,23.01,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","small group"
"Feb_21","Flinders","Flinders_N1","D2",15502,35,NA,"Pomacentridae","Acanthochromis","polyacanthus",37372015,23,"Acanthochromis polyacanthus","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.0429,3.045,0.667,14,"total length",2.69,25.07,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","planktivore","small group"
"Feb_21","Flinders","Flinders_N1","D2",17399,35,NA,"Pomacentridae","Chromis","lepidolepis",37372045,1,"Chromis lepidolepis","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.15931,1.9385,1,9,"total length",3.41,18.89,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group"
"Feb_21","Flinders","Flinders_N1","D2",3903,35,NA,"Pomacentridae","Chromis","ternatensis",37372051,4,"Chromis ternatensis","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.014635,3.1485,1,10.5,"total length",3.4,21.88,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group"
"Feb_21","Flinders","Flinders_N1","D2",60491,35,NA,"Pomacentridae","Dascyllus","reticulatus",37372074,2,"Dascyllus reticulatus","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.035245,2.943364,1,9,"total length",3.13,24.77,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","cropper/grazer","medium group"
"Feb_21","Flinders","Flinders_N1","D2",62153,35,NA,"Pomacentridae","Pomacentrus","moluccensis",37372118,1,"Pomacentrus moluccensis","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.048625,2.784177,1,9,"total length",2.47,24.71,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","small group"
"Feb_21","Flinders","Flinders_N1","D2",17963,35,NA,"Pomacentridae","Pomacentrus","nagasakiensis",37372119,3,"Pomacentrus nagasakiensis","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.01479,2.98,1,11,"total length",2.74,22.69,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","small group"
"Feb_21","Flinders","Flinders_N1","D2",41119,35,NA,"Pomacentridae","Pomacentrus","nigromarginatus",37372121,1,"Pomacentrus nigromarginatus","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.01479,2.98,1,8,"total length",2.64,16.21,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","small group"
"Feb_21","Flinders","Flinders_N1","D2",62458,35,NA,"Pomacentridae","Pomacentrus","vaiuli",37372126,4,"Pomacentrus vaiuli","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.054386,2.703269,0.944,10,"fork length",3.13,23.43,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore",NA
"Feb_21","Flinders","Flinders_N1","D2",11076,35,"longipinnis","Scaridae","Scarus","longipinnis",NA,6,"Scarus longipinnis","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.01445,3.04,1,40,"total length",2,30.24,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","scraper",NA
"Feb_21","Flinders","Flinders_N1","D2",42764,35,NA,"Serranidae","Cephalopholis","spiloparaea",37311141,3,"Cephalopholis spiloparaea","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.0254,3.053,0.831255,30,"total length",4.1,29.46,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore",NA
"Feb_21","Flinders","Flinders_N1","D2",4956,35,NA,"Serranidae","Plectropomus","laevis",37311079,1,"Plectropomus laevis","Feb_21_Flinders_N1_D2","18/02/2021",17.71311,148.43549,"channel",NA,NA,0.00523,3.23774,1,125,"total length",4.14,56.09,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore",NA
"Feb_21","Flinders","Flinders_S1","D1",2012,43,NA,"Acanthuridae","Naso","brevirostris",37437026,1,"Naso brevirostris","Feb_21_Flinders_S1_D1","16/02/2021",17.85819,148.46507,"inner_reef",NA,NA,0.032661,2.93798,1,60,"fork length",2.22,33.32,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","large group"
"Feb_21","Flinders","Flinders_S1","D1",28484,43,NA,"Acanthuridae","Naso","tonganus",37437047,1,"Naso tonganus","Feb_21_Flinders_S1_D1","16/02/2021",17.85819,148.46507,"inner_reef",NA,NA,0.05795,2.806,0.918274,60,"standard length",2,50.92,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-macroalgae","browser","medium group"
"Feb_21","Flinders","Flinders_S1","D1",4614,43,NA,"Balistidae","Balistoides","viridescens",37465048,1,"Balistoides viridescens","Feb_21_Flinders_S1_D1","16/02/2021",17.85819,148.46507,"inner_reef",NA,NA,0.02442,3.01828,1,75,"total length",3.33,54.36,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary"
"Feb_21","Flinders","Flinders_S1","D1",27517,43,NA,"Balistidae","Pseudobalistes","flavimarginatus",37465071,1,"Pseudobalistes flavimarginatus","Feb_21_Flinders_S1_D1","16/02/2021",17.85819,148.46507,"inner_reef",NA,NA,0.0257,2.94,1,60,"total length",2.78,29.47,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA
"Feb_21","Flinders","Flinders_S1","D1",34521,43,NA,"Balistidae","Sufflamen","chrysopterum",37465079,1,"Sufflamen chrysopterum","Feb_21_Flinders_S1_D1","16/02/2021",17.85819,148.46507,"inner_reef",NA,NA,0.02972,2.957254,1,30,"total length",3.45,31.02,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary"
"Feb_21","Flinders","Flinders_S1","D1",19032,43,NA,"Balistidae","Sufflamen","fraenatum",37465014,1,"Sufflamen fraenatum","Feb_21_Flinders_S1_D1","16/02/2021",17.85819,148.46507,"inner_reef",NA,NA,0.02972,2.957254,1,38,"total length",3.7,34.41,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary"
"Feb_21","Flinders","Flinders_S1","D1",13547,43,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos",37018030,3,"Carcharhinus amblyrhynchos","Feb_21_Flinders_S1_D1","16/02/2021",17.85819,148.46507,"inner_reef",NA,NA,0.005055,3.21133,1,255,"total length",4.5,84.96,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
