"Survey","Reef","Site","Transect","Length_mm","Family","Genus","Species","Number","Comment","T_ID","Date","Lat","Long","Depth","Temperature","Habitat","Aspect","Benthic_Complexity","Species_name","Biomass Constant A","Biomass Constant B","Max Length (cm)","Trophic Group","Trophic Level","Length_cm","weight_g","Total_Biomass_g"
"Feb_21","Bougainville","BVille_1","T17",16.4,"Labridae","Anampses","twistii",2,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Anampses twistii",0.01,3.06,18,"invertivore-mobile",3.5,1.64,0.0454383105085765,0.0908766210171531
"Feb_21","Bougainville","BVille_1","T17",11.3,"Pomacentridae","Acanthochromis","polyacanthus",3,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Acanthochromis polyacanthus",0.0429,3.045,14,"omnivore",2.69,1.13,0.0622416579531009,0.186724973859303
"Feb_21","Bougainville","BVille_1","T17",5.6,"Pomacentridae","Chromis","margaritifer",4,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Chromis margaritifer",0.01778,2.99,9,"omnivore",2.95,0.56,0.00314060962535938,0.0125624385014375
"Feb_21","Bougainville","BVille_1","T17",7.5,"Pomacentridae","Chromis","amboinensis",20,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.75,0.00752254742148449,0.15045094842969
"Feb_21","Bougainville","BVille_1","T17",10.3,"Serranidae","Pseudanthias","pleurotaenia",1,NA,"Feb_21_BVille_1_T17",2021-02-22,-15.48724,147.09035,35.1,28.9,"outer_reef","wall",5,"Pseudanthias pleurotaenia",0.00933,2.97,20,"planktivore",3.4,1.03,0.0101861062309003,0.0101861062309003
"Feb_21","Bougainville","BVille_1","T18",6.7,"Pomacentridae","Chromis","amboinensis",4,NA,"Feb_21_BVille_1_T18",2021-02-22,-15.48724,147.09035,28.5,29.1,"outer_reef","wall",4,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74,0.67,0.00536902488279512,0.0214760995311805
"Feb_21","Bougainville","BVille_1","T18",10.3,"Serranidae","Pseudanthias","tuka",8,NA,"Feb_21_BVille_1_T18",2021-02-22,-15.48724,147.09035,28.5,29.1,"outer_reef","wall",4,"Pseudanthias tuka",0.00933,2.97,12,"planktivore",3.57,1.03,0.0101861062309003,0.0814888498472024
"Feb_21","Bougainville","BVille_1","T18",13.5,"Chaetodontidae","Hemitaurichthys","polylepis",1,NA,"Feb_21_BVille_1_T18",2021-02-22,-15.48724,147.09035,28.5,29.1,"outer_reef","wall",4,"Hemitaurichthys polylepis",0.02188,3.02,18,"planktivore",3.4,1.35,0.0541570872533194,0.0541570872533194
"Feb_21","Bougainville","BVille_1","T18",17.4,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"Feb_21_BVille_1_T18",2021-02-22,-15.48724,147.09035,28.5,29.1,"outer_reef","wall",4,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,1.74,0.116548327987541,0.116548327987541
"Feb_21","Bougainville","BVille_1","T18",23.2,"Scaridae","Hipposcarus","longiceps",2,NA,"Feb_21_BVille_1_T18",2021-02-22,-15.48724,147.09035,28.5,29.1,"outer_reef","wall",4,"Hipposcarus longiceps",0.0161,3.05,60,"omnivore",2.73,2.32,0.209683486859323,0.419366973718646
"Feb_21","Bougainville","BVille_1","T18",15.3,"Chaetodontidae","Hemitaurichthys","polylepis",1,NA,"Feb_21_BVille_1_T18",2021-02-22,-15.48724,147.09035,28.5,29.1,"outer_reef","wall",4,"Hemitaurichthys polylepis",0.02188,3.02,18,"planktivore",3.4,1.53,0.0790342686249969,0.0790342686249969
"Feb_21","Bougainville","BVille_1","T19",13.2,"Serranidae","Pseudanthias","pleurotaenia",2,NA,"Feb_21_BVille_1_T19",2021-02-22,-15.48724,147.09035,22.3,29.2,"outer_reef","wall",3,"Pseudanthias pleurotaenia",0.00933,2.97,20,"planktivore",3.4,1.32,0.0212807151920179,0.0425614303840358
"Feb_21","Bougainville","BVille_1","T19",18.9,"Mullidae","Parupeneus","multifasciatus",1,NA,"Feb_21_BVille_1_T19",2021-02-22,-15.48724,147.09035,22.3,29.2,"outer_reef","wall",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,1.89,0.0877197094623733,0.0877197094623733
"Feb_21","Flinders","Flinders_N1","T1",390.842,"Balistidae","Pseudobalistes","flavimarginatus",1,NA,"Feb_21_Flinders_N1_T1",2021-02-18,-17.86224,148.54848,42.1,29.3,"lagoon","flat",0,"Pseudobalistes flavimarginatus",0.0257,2.94,60,"invertivore-mobile",2.78,39.0842,1231.44985128798,1231.44985128798
"Feb_21","Flinders","Flinders_N1","T2",82.42,"Serranidae","Pseudanthias","tuka",11,NA,"Feb_21_Flinders_N1_T2",2021-02-18,-17.86224,148.54848,40.2,29.2,"lagoon","flat",1,"Pseudanthias tuka",0.00933,2.97,12,"planktivore",3.57,8.242,4.90341324701205,53.9375457171325
"Feb_21","Flinders","Flinders_N1","T2",210.944,"Mullidae","Parupeneus","multifasciatus",12,NA,"Feb_21_Flinders_N1_T2",2021-02-18,-17.86224,148.54848,40.2,29.2,"lagoon","flat",1,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,21.0944,202.898640336506,2434.78368403808
"Feb_21","Flinders","Flinders_N1","T2",206.195,"Labridae","Coris","dorsomacula",2,NA,"Feb_21_Flinders_N1_T2",2021-02-18,-17.86224,148.54848,40.2,29.2,"lagoon","flat",1,"Coris dorsomacula",0.01,3.06,38,"invertivore-mobile",3.5,20.6195,105.121385811534,210.242771623067
"Feb_21","Flinders","Flinders_N1","T2",101.793,"Labridae","Coris","dorsomacula",1,NA,"Feb_21_Flinders_N1_T2",2021-02-18,-17.86224,148.54848,40.2,29.2,"lagoon","flat",1,"Coris dorsomacula",0.01,3.06,38,"invertivore-mobile",3.5,10.1793,12.1231873439093,12.1231873439093
"Feb_21","Flinders","Flinders_N1","T3",1047.762,"Carcharhinidae","Carcharhinus","albimarginatus",1,NA,"Feb_21_Flinders_N1_T3",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Carcharhinus albimarginatus",0.00437,3.1,300,"piscivore",4.48,104.7762,8003.7890148257,8003.7890148257
"Feb_21","Flinders","Flinders_N1","T3",182.105,"Mullidae","Parupeneus","multifasciatus",1,NA,"Feb_21_Flinders_N1_T3",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,18.2105,126.55282864556,126.55282864556
"Feb_21","Flinders","Flinders_N1","T3",98.144,"Pomacentridae","Dascyllus","trimaculatus",3,NA,"Feb_21_Flinders_N1_T3",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Dascyllus trimaculatus",0.02577,3.04325,14,"planktivore",2.8,9.8144,26.8908040975294,80.6724122925881
"Feb_21","Flinders","Flinders_N1","T3",62.405,"Labridae","Labroides","dimidiatus",1,NA,"Feb_21_Flinders_N1_T3",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Labroides dimidiatus",0.006669,3.172365,14,"invertivore-mobile",3.85,6.2405,2.2222190676918,2.2222190676918
"Feb_21","Flinders","Flinders_N1","T3",316.709,"Monacanthidae","Cantherhines","dumerilii",1,NA,"Feb_21_Flinders_N1_T3",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Cantherhines dumerilii",0.0406,2.792,38,"omnivore",3.07,31.6709,628.593497807093,628.593497807093
"Feb_21","Flinders","Flinders_N1","T3",67.753,"Tetraodontidae","Canthigaster","axiologus",2,NA,"Feb_21_Flinders_N1_T3",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Canthigaster axiologus",0.02818,2.094,10.1,"invertivore-mobile",3.1,6.7753,1.54847903695022,3.09695807390043
"Feb_21","Flinders","Flinders_N1","T3",65.039,"Serranidae","Pseudanthias","squamipinnis",55,NA,"Feb_21_Flinders_N1_T3",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Pseudanthias squamipinnis",0.00933,2.97,15,"planktivore",3.4,6.5039,2.42665475988727,133.4660117938
"Feb_21","Flinders","Flinders_N1","T4",151.532,"Mullidae","Parupeneus","pleurostigma",4,NA,"Feb_21_Flinders_N1_T4",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Parupeneus pleurostigma",0.01202,3.09,33,"invertivore-mobile",3.4,15.1532,53.4149622258352,213.659848903341
"Feb_21","Flinders","Flinders_N1","T4",94.687,"Labridae","Coris","dorsomacula",3,NA,"Feb_21_Flinders_N1_T4",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Coris dorsomacula",0.01,3.06,38,"invertivore-mobile",3.5,9.4687,9.71512721890862,29.1453816567259
"Feb_21","Flinders","Flinders_N1","T4",63.429,"Pomacentridae","Chromis","iomelas",18,NA,"Feb_21_Flinders_N1_T4",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,6.3429,3.70836140180601,66.7505052325081
"Feb_21","Flinders","Flinders_N1","T4",91.891,"Acanthuridae","Ctenochaetus","striatus",4,NA,"Feb_21_Flinders_N1_T4",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,9.1891,13.8640051183766,55.4560204735062
"Feb_21","Flinders","Flinders_N1","T4",131.288,"Pomacentridae","Dascyllus","trimaculatus",3,NA,"Feb_21_Flinders_N1_T4",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Dascyllus trimaculatus",0.02577,3.04325,14,"planktivore",2.8,13.1288,65.1857622958588,195.557286887577
"Feb_21","Flinders","Flinders_N1","T4",886.671,"Carcharhinidae","Carcharhinus","albimarginatus",1,NA,"Feb_21_Flinders_N1_T4",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Carcharhinus albimarginatus",0.00437,3.1,300,"piscivore",4.48,88.6671,4770.29459921225,4770.29459921225
"Feb_21","Flinders","Flinders_N1","T5",902.966,"Carcharhinidae","Carcharhinus","amblyrhynchos",1,NA,"Feb_21_Flinders_N1_T5",2021-02-18,-17.86224,148.54848,41.5,29.2,"lagoon","flat",0,"Carcharhinus amblyrhynchos",0.005055,3.21133,255,"piscivore",4.5,90.2966,9638.89811963421,9638.89811963421
"Feb_21","Flinders","Flinders_N1","T5",710.901,"Carangidae","Gnathanodon","speciosus",1,NA,"Feb_21_Flinders_N1_T5",2021-02-18,-17.86224,148.54848,41.5,29.2,"lagoon","flat",0,"Gnathanodon speciosus",0.016908,2.926345,120,"piscivore",3.84,71.0901,4437.35948188104,4437.35948188104
"Feb_21","Flinders","Flinders_N1","T5",397.116,"Lethrinidae","Gymnocranius","euanus",1,NA,"Feb_21_Flinders_N1_T5",2021-02-18,-17.86224,148.54848,41.5,29.2,"lagoon","flat",0,"Gymnocranius euanus",0.019829,2.926623,45,"invertivore-mobile",3.8,39.7116,947.827287886855,947.827287886855
"Feb_21","Flinders","Flinders_N1","T5",37.85,"Pomacentridae","Chromis","iomelas",12,NA,"Feb_21_Flinders_N1_T5",2021-02-18,-17.86224,148.54848,41.5,29.2,"lagoon","flat",0,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,3.785,0.750562350994658,9.0067482119359
"Feb_21","Flinders","Flinders_N1","T5",134.108,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Flinders_N1_T5",2021-02-18,-17.86224,148.54848,41.5,29.2,"lagoon","flat",0,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,13.4108,49.8070659665222,49.8070659665222
"Feb_21","Flinders","Flinders_N1","T5",347.898,"Lethrinidae","Gymnocranius","euanus",9,NA,"Feb_21_Flinders_N1_T5",2021-02-18,-17.86224,148.54848,41.5,29.2,"lagoon","flat",0,"Gymnocranius euanus",0.019829,2.926623,45,"invertivore-mobile",3.8,34.7898,643.501391840283,5791.51252656255
"Feb_21","Flinders","Flinders_N1","T5",394.447,"Mullidae","Parupeneus","barberinus",1,NA,"Feb_21_Flinders_N1_T5",2021-02-18,-17.86224,148.54848,41.5,29.2,"lagoon","flat",0,"Parupeneus barberinus",0.00627,3.195,60,"invertivore-mobile",3.44,39.4447,787.86408055921,787.86408055921
"Feb_21","Flinders","Flinders_N1","T5",361.473,"Mullidae","Parupeneus","ciliatus",1,NA,"Feb_21_Flinders_N1_T5",2021-02-18,-17.86224,148.54848,41.5,29.2,"lagoon","flat",0,"Parupeneus ciliatus",0.011869,3.206527,38,"invertivore-mobile",3.32,36.1473,1176.05180867483,1176.05180867483
"Feb_21","Flinders","Flinders_N1","T6",919.638,"Carcharhinidae","Carcharhinus","albimarginatus",1,NA,"Feb_21_Flinders_N1_T6",2021-02-18,-17.86224,148.54848,43.3,29.2,"lagoon","flat",0,"Carcharhinus albimarginatus",0.00437,3.1,300,"piscivore",4.48,91.9638,5341.8766154178,5341.8766154178
"Feb_21","Flinders","Flinders_N1","T6",416.995,"Mullidae","Parupeneus","barberinus",1,NA,"Feb_21_Flinders_N1_T6",2021-02-18,-17.86224,148.54848,43.3,29.2,"lagoon","flat",0,"Parupeneus barberinus",0.00627,3.195,60,"invertivore-mobile",3.44,41.6995,940.991279818167,940.991279818167
"Feb_21","Flinders","Flinders_N1","T6",331.062,"Lethrinidae","Gymnocranius","euanus",1,NA,"Feb_21_Flinders_N1_T6",2021-02-18,-17.86224,148.54848,43.3,29.2,"lagoon","flat",0,"Gymnocranius euanus",0.019829,2.926623,45,"invertivore-mobile",3.8,33.1062,556.547746561871,556.547746561871
"Feb_21","Flinders","Flinders_N1","T6",101.622,"Chaetodontidae","Forcipiger","flavissimus",2,NA,"Feb_21_Flinders_N1_T6",2021-02-18,-17.86224,148.54848,43.3,29.2,"lagoon","flat",0,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,10.1622,24.0519496569597,48.1038993139194
"Feb_21","Flinders","Flinders_N1","T6",469.309,"Lethrinidae","Monotaxis","grandoculis",1,NA,"Feb_21_Flinders_N1_T6",2021-02-18,-17.86224,148.54848,43.3,29.2,"lagoon","flat",0,"Monotaxis grandoculis",0.041756,2.851508,60,"invertivore-mobile",3.4,46.9309,2437.23420720754,2437.23420720754
"Feb_21","Flinders","Flinders_N1","T6",278.798,"Lethrinidae","Monotaxis","grandoculis",1,NA,"Feb_21_Flinders_N1_T6",2021-02-18,-17.86224,148.54848,43.3,29.2,"lagoon","flat",0,"Monotaxis grandoculis",0.041756,2.851508,60,"invertivore-mobile",3.4,27.8798,552.044261179139,552.044261179139
"Feb_21","Flinders","Flinders_N1","T6",322.153,"Acanthuridae","Acanthurus","grammoptilus",7,NA,"Feb_21_Flinders_N1_T6",2021-02-18,-17.86224,148.54848,43.3,29.2,"lagoon","flat",0,"Acanthurus grammoptilus",0.02291,2.96,35,"herbivore-detritivore",2.18,32.2153,666.636581844274,4666.45607290992
"Feb_21","Flinders","Flinders_N1","T6",183.207,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Flinders_N1_T6",2021-02-18,-17.86224,148.54848,43.3,29.2,"lagoon","flat",0,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,18.3207,125.410412510712,125.410412510712
"Feb_21","Flinders","Flinders_N1","T6",916.429,"Carcharhinidae","Carcharhinus","amblyrhynchos",1,NA,"Feb_21_Flinders_N1_T6",2021-02-18,-17.86224,148.54848,43.3,29.2,"lagoon","flat",0,"Carcharhinus amblyrhynchos",0.005055,3.21133,255,"piscivore",4.5,91.6429,10108.0638306117,10108.0638306117
"Feb_21","Flinders","Flinders_N1","T6",114.874,"Labridae","Anampses","femininus",1,NA,"Feb_21_Flinders_N1_T6",2021-02-18,-17.86224,148.54848,43.3,29.2,"lagoon","flat",0,"Anampses femininus",0.01,3.06,24,"invertivore-mobile",3.5,11.4874,17.5500571892392,17.5500571892392
"Feb_21","Flinders","Flinders_N1","T6",59.693,"Tetraodontidae","Canthigaster","axiologus",1,NA,"Feb_21_Flinders_N1_T6",2021-02-18,-17.86224,148.54848,43.3,29.2,"lagoon","flat",0,"Canthigaster axiologus",0.02818,2.094,10.1,"invertivore-mobile",3.1,5.9693,1.18774880079454,1.18774880079454
"Feb_21","Flinders","Flinders_N1","T7",197.232,"Monacanthidae","Cantherhines","dumerilii",1,NA,"Feb_21_Flinders_N1_T7",2021-02-18,-17.86224,148.54848,44,29.1,"lagoon","flat",1,"Cantherhines dumerilii",0.0406,2.792,38,"omnivore",3.07,19.7232,167.533967984975,167.533967984975
"Feb_21","Flinders","Flinders_N1","T7",255.467,"Balistidae","Pseudobalistes","fuscus",1,NA,"Feb_21_Flinders_N1_T7",2021-02-18,-17.86224,148.54848,44,29.1,"lagoon","flat",1,"Pseudobalistes fuscus",0.141203,2.627546,55,"invertivore-mobile",3.13,25.5467,704.175432687211,704.175432687211
"Feb_21","Flinders","Flinders_N1","T7",109.558,"Pomacanthidae","Centropyge","bicolor",1,NA,"Feb_21_Flinders_N1_T7",2021-02-18,-17.86224,148.54848,44,29.1,"lagoon","flat",1,"Centropyge bicolor",0.0302,2.89,15,"herbivore-detritivore",2.97,10.9558,30.519567796181,30.519567796181
"Feb_21","Flinders","Flinders_N1","T7",206.428,"Scaridae","Chlorurus","spilurus",1,NA,"Feb_21_Flinders_N1_T7",2021-02-18,-17.86224,148.54848,44,29.1,"lagoon","flat",1,"Chlorurus spilurus",0.020118,3.059482,40,"omnivore",2.62,20.6428,211.882790808785,211.882790808785
"Feb_21","Flinders","Flinders_N1","T7",95.983,"Chaetodontidae","Chaetodon","mertensii",2,NA,"Feb_21_Flinders_N1_T7",2021-02-18,-17.86224,148.54848,44,29.1,"lagoon","flat",1,"Chaetodon mertensii",0.004261,3.800466,12.5,"invertivore-mobile",2.95,9.5983,23.0307272695044,46.0614545390088
"Feb_21","Flinders","Flinders_N1","T1",56.4,"Balistidae","Pseudobalistes","flavimarginatus",1,NA,"Feb_21_Flinders_N1_T1",2021-02-18,-17.86224,148.54848,42.1,29.3,"lagoon","flat",0,"Pseudobalistes flavimarginatus",0.0257,2.94,60,"invertivore-mobile",2.78,5.64,4.15617369235081,4.15617369235081
"Feb_21","Flinders","Flinders_N1","T2",10.4,"Serranidae","Pseudanthias","tuka",21,NA,"Feb_21_Flinders_N1_T2",2021-02-18,-17.86224,148.54848,40.2,29.2,"lagoon","flat",1,"Pseudanthias tuka",0.00933,2.97,12,"planktivore",3.57,1.04,0.0104826397626547,0.220135435015748
"Feb_21","Flinders","Flinders_N1","T2",54.2,"Balistidae","Pseudobalistes","flavimarginatus",1,NA,"Feb_21_Flinders_N1_T2",2021-02-18,-17.86224,148.54848,40.2,29.2,"lagoon","flat",1,"Pseudobalistes flavimarginatus",0.0257,2.94,60,"invertivore-mobile",2.78,5.42,3.69735393220041,3.69735393220041
"Feb_21","Flinders","Flinders_N1","T3",57.3,"Balistidae","Pseudobalistes","flavimarginatus",1,NA,"Feb_21_Flinders_N1_T3",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Pseudobalistes flavimarginatus",0.0257,2.94,60,"invertivore-mobile",2.78,5.73,4.35419336736267,4.35419336736267
"Feb_21","Flinders","Flinders_N1","T4",18.1,"Mullidae","Parupeneus","multifasciatus",2,NA,"Feb_21_Flinders_N1_T4",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,1.81,0.0763456391511312,0.152691278302262
"Feb_21","Flinders","Flinders_N1","T4",57.8,"Balistidae","Pseudobalistes","flavimarginatus",4,NA,"Feb_21_Flinders_N1_T4",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Pseudobalistes flavimarginatus",0.0257,2.94,60,"invertivore-mobile",2.78,5.78,4.46684588062046,17.8673835224818
"Feb_21","Flinders","Flinders_N1","T4",49.8,"Balistidae","Pseudobalistes","flavimarginatus",1,NA,"Feb_21_Flinders_N1_T4",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Pseudobalistes flavimarginatus",0.0257,2.94,60,"invertivore-mobile",2.78,4.98,2.88261997043274,2.88261997043274
"Feb_21","Flinders","Flinders_N1","T4",21.4,"Zanclidae","Zanclus","cornutus",2,NA,"Feb_21_Flinders_N1_T4",2021-02-18,-17.86224,148.54848,40,29.2,"lagoon","flat",0,"Zanclus cornutus",0.0147,3.36991,23,"invertivore-mobile",2.49,2.14,0.190889488261063,0.381778976522126
"Feb_21","Flinders","Flinders_N1","T5",29.9,"Monacanthidae","Cantherhines","dumerilii",2,NA,"Feb_21_Flinders_N1_T5",2021-02-18,-17.86224,148.54848,41.5,29.2,"lagoon","flat",0,"Cantherhines dumerilii",0.0406,2.792,38,"omnivore",3.07,2.99,0.864171603492239,1.72834320698448
"Feb_21","Flinders","Flinders_N1","T6",17.8,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Flinders_N1_T6",2021-02-18,-17.86224,148.54848,43.3,29.2,"lagoon","flat",0,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,1.78,0.12626073002048,0.12626073002048
"Feb_21","Flinders","Flinders_N1","T6",50.14164,"Pomacentridae","Chromis","iomelas",7,NA,"Feb_21_Flinders_N1_T6",2021-02-18,-17.86224,148.54848,43.3,29.2,"lagoon","flat",0,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.014164,1.79181750908508,12.5427225635956
"Feb_21","Flinders","Flinders_N1","T7",95.6,"Carcharhinidae","Carcharhinus","amblyrhynchos",1,NA,"Feb_21_Flinders_N1_T7",2021-02-18,-17.86224,148.54848,44,29.1,"lagoon","flat",1,"Carcharhinus amblyrhynchos",0.005055,3.21133,255,"piscivore",4.5,9.56,7.11696783638099,7.11696783638099
"Feb_21","Flinders","Flinders_N1","T7",14.6,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Flinders_N1_T7",2021-02-18,-17.86224,148.54848,44,29.1,"lagoon","flat",1,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,1.46,0.0702278774024109,0.0702278774024109
"Feb_21","Flinders","Flinders_S1","T1",869.988,"Carcharhinidae","Carcharhinus","amblyrhynchos",1,NA,"Feb_21_Flinders_S1_T1",2021-02-16,-17.86224,148.46677,35.6,29.2,"outer_reef","steep_slope",4,"Carcharhinus amblyrhynchos",0.005055,3.21133,255,"piscivore",4.5,86.9988,8553.39019741177,8553.39019741177
"Feb_21","Flinders","Flinders_S1","T1",727.526,"Lutjanidae","Lutjanus","bohar",1,NA,"Feb_21_Flinders_S1_T1",2021-02-16,-17.86224,148.46677,35.6,29.2,"outer_reef","steep_slope",4,"Lutjanus bohar",0.013464,3.055209,90,"piscivore",4.27,72.7526,6569.16928328659,6569.16928328659
"Feb_21","Flinders","Flinders_S1","T1",126.19,"Acanthuridae","Ctenochaetus","binotatus",1,NA,"Feb_21_Flinders_S1_T1",2021-02-16,-17.86224,148.46677,35.6,29.2,"outer_reef","steep_slope",4,"Ctenochaetus binotatus",0.050728,2.744453,22,"omnivore",2,12.619,53.3284475168155,53.3284475168155
"Feb_21","Flinders","Flinders_S1","T1",195.16,"Labridae","Oxycheilinus","celebicus",1,NA,"Feb_21_Flinders_S1_T1",2021-02-16,-17.86224,148.46677,35.6,29.2,"outer_reef","steep_slope",4,"Oxycheilinus celebicus",0.0134,3.245,24,"piscivore",3.8,19.516,206.263781239637,206.263781239637
"Feb_21","Flinders","Flinders_S1","T1",136.854,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"Feb_21_Flinders_S1_T1",2021-02-16,-17.86224,148.46677,35.6,29.2,"outer_reef","steep_slope",4,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68,13.6854,55.906718980116,55.906718980116
"Feb_21","Flinders","Flinders_S1","T1",149.59,"Acanthuridae","Acanthurus","thompsoni",12,NA,"Feb_21_Flinders_S1_T1",2021-02-16,-17.86224,148.46677,35.6,29.2,"outer_reef","steep_slope",4,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64,14.959,55.3218056757929,663.861668109514
"Feb_21","Flinders","Flinders_S1","T1",113.619,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"Feb_21_Flinders_S1_T1",2021-02-16,-17.86224,148.46677,35.6,29.2,"outer_reef","steep_slope",4,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68,11.3619,32.0518035112933,32.0518035112933
"Feb_21","Flinders","Flinders_S1","T1",100.695,"Acanthuridae","Zebrasoma","scopas",1,NA,"Feb_21_Flinders_S1_T1",2021-02-16,-17.86224,148.46677,35.6,29.2,"outer_reef","steep_slope",4,"Zebrasoma scopas",0.034129,2.939876,40,"herbivore-detritivore",2,10.0695,30.3279066565272,30.3279066565272
